id,numero,nome,endereco,projeto,canal,porte,observacao,domicilio,status,insert_data,update_data,lat,lng,porte_especial,cidade_consulta,cep_consulta
145518,3790,MICHIGAN SERVICE,"RUA PROFESSORA ZILDA ANDRADE, 195 - SEM COMPLEMENTO - DE LOURDES - 29.042-751 - VITORIA/ES",ASSISTENCIA TECNICA,ASSISTENCIA TECNICA,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758045,1745356507,-20.3071994,-40.3180451,n,Vitória,29010-001
143165,175,CARREFOUR VILA VELHA,"RUA LUCIANO DAS NEVES, 2418 - SEM COMPLEMENTO - DIVINO ESPIRITO SANTO - 29.107-900 - VILA VELHA/ES",CARREFOUR,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756806,1744035774,-20.3520419,-40.2977172,n,Vitória,29010-001
146221,4538,SENAI VITÓRIA,"AV. MAL. MASCARENHAS DE MORAES, 2235 - SEM COMPLEMENTO - BENTO FERREIRA - 29052-121 - VITORIA/ES",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758398,1745356804,-20.3178486,-40.3072672,n,Vitória,29010-001
146222,4539,NÚCLEO CAMALEÃO,"AV. SATURNINO RANGEL MAURO, 365 - SEM COMPLEMENTO - JARDIM DA PENHA - 29060-670 - VITORIA/ES",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758399,1745356805,-20.2915698,-40.2928072,n,Vitória,29010-001
146870,6120,AMIGGO BRASIL IMPORTAÇAO LTDA,"Rod. Governador Mário Covas, 3979 - Planalto de Carapina, Serra - ES, 29162-703, Brasil",,,t,"EM CASO DE DUVIDA, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1731034331,1745357141,-20.207597079489922,-40.27059081938134,n,Vitória,29010-001
146900,6160,ECOMAX GESTAO DE RESIDUOS ELETRONICOS LTDA,"ROD. GOVERNADOR MARIO COVAS, 1864 - GALPAO 07 - SITIO TRES AGUAS -  29157-100 - PADRE MATHIAS CARIACICA/ES",Parceiro,Parceiro,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1735306655,1745357155,-20.241487523813795,-40.37042206004907,n,Vitória,29010-001
146990,5142,COLETRASH,"RUA F, 09 - LOTE06 07 08 E 09 - CAMPO VERDE - 29138-418 - VIANA/ES",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1740502294,1745357055,-20.374248379231105,-40.407481520459925,n,Vitória,29010-001
145668,3976,RR GESTAO DE RESIDUOS,"RUA SAO FRANSCISO, 743 - QUADRA 06 LOTE 12/13 - NUCLEO URBANO ANHANGUERA - 75.384-043 - TRINDADE/GO",PARCEIRO,PARCEIRO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758119,1745356589,-16.6492540,-49.4950175,n,Goiânia,74005-010
145400,3669,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"AVENIDA PERIMETRAL NORTE, S/N - SEM COMPLEMENTO - SEM BAIRRO - 74.593-841 - GOIANIA/GO",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757987,1745356443,-16.6376989,-49.2841708,n,Goiânia,74005-010
145401,3670,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"AVENIDA ANHANGUERA, 4495 - SEM COMPLEMENTO - SEM BAIRRO - 74.043-011 - GOIANIA/GO",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757987,1745356444,-16.6739749,-49.2531193,n,Goiânia,74005-010
145399,3668,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"AVENIDA 24 DE OUTUBRO, 1028 - SEM COMPLEMENTO - SEM BAIRRO - 74.505-010 - GOIANIA/GO",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757986,1745356443,-16.6868912,-49.2647943,n,Goiânia,74005-010
145398,3667,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"AVENIDA ANHANGUERA, 14404 - SEM COMPLEMENTO - SEM BAIRRO - 74.450-010 - GOIANIA/GO",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757986,1745356442,-16.6868912,-49.2647943,n,Goiânia,74005-010
143512,540,MAGAZINE LUIZA S/A - GOIANIA (SHOPPING CIDADE JARDIM),"AVENIDA NERO MACEDO, 400 - SEM COMPLEMENTO - SEM BAIRRO - 74.423-926 - GOIANIA/GO",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757104,1744035849,-16.6828020,-49.3140936,n,Goiânia,74005-010
143406,421,DESTEC,"AV. C-17, 27 - QD. 148, LT. 03 - ST. SUDOESTE - 74303-280 - GOIANIA/GO",PARCEIRO,PARCEIRO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756921,1744035799,-16.6964874,-49.3021592,n,Goiânia,74005-010
143147,157,CARREFOUR GOIANIA SUDOESTE,"AVENIDA T9, S/N - ESQUERDA COM RUA FLEMINGTON LOTE01 B - VILA BELA - 74.310-320 - GOIANIA/GO",CARREFOUR,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756798,1744035766,-16.7065614,-49.2980337,n,Goiânia,74005-010
143148,158,CARREFOUR GOIANIA SUL,"AVENIDA DEPUTADO JAMEL CECILIO, 3900 - SEM COMPLEMENTO - JARDIM GOIAS - 74.810-100 - GOIANIA/GO",CARREFOUR,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756798,1744035767,-16.7091344,-49.2343193,n,Goiânia,74005-010
146036,4353,RODRIGO OLIMPIO DE ALMEIDA,"AVENIDA T 63, 2134 - QUADRA 346 LOTE 13 - JARDIMM AMERICA - 74250-320 - GOIANIA/GO",AT,ASSISTÊNCIA TÉCNICA,t,SEGUIR AS ORIENTACOES DO PONTO DE RECEBIMENTO PARA OS PRODUTOS QUE NAO COUBEREM NO COLETOR,n,a,1706758299,1706758299,-16.7149805,-49.2793228,n,Goiânia,74005-010
146992,5145,FLASH UNIVERSO DE PRODUTOS LTDA,"AV. MANGALO, 132 -  QD 13 LT 18  - MORADA DO SOL - 74475-115 - GOIANIA/GO",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1740503445,1745357056,-16.628713921007122,-49.327303932154656,n,Goiânia,74005-010
146993,5151,FLASH UNIVERSO DE PRODUTOS LTDA - MATRIZ,"AV. TOQUIO, 0 - QD 51 LT 05 - GOIANIA VIVA - 74484-426 - GOIANIA/GO",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1740503524,1745357057,-16.69277807331673,-49.350733289824106,n,Goiânia,74005-010
146994,5154,FLASH COPY BUSINESS LTDA,"RUA PH, 837 - QD 51 LT 18 - SOLANGE PARQUE 2 - 74484-308 - GOIANIA/GO ",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1740503582,1745357057,-16.70506546322659,-49.35601801681327,n,Goiânia,74005-010
145982,4297,THECNO ECO AMBIENTAL GERENCIAMENTO DE RESÍDUOS,"RUA 11, 29 - QUADRA 29 - SEM BAIRRO -   - PACO DO LUMIAR/MA",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758270,1745356693,-2.5396119,-44.1725438,n,São Luís,65010-440
145500,3772,MAGAZINE LUIZA S/A - MAGAZINE LUIZA SAÕ LUIS (LOJAO),"RUA DA PAZ/COLARES MOREIRA, S/N - FUNDOS OSWALDO CRUZ 511 510 - SEM BAIRRO - 65020-450 - SAO LUIS/MA",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758036,1745356497,-2.5306385,-44.2988843,n,São Luís,65010-440
145499,3771,MAGAZINE LUIZA S/A - MAGAZINE LUIZA SAÕ LUIS (COHAB),"PC 03, 6 - SEM COMPLEMENTO - SEM BAIRRO - 65050-840 - SAO LUIS/MA",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758035,1745356497,-2.5445090,-44.2218331,n,São Luís,65010-440
145498,3770,MAGAZINE LUIZA S/A - MAGAZINE LUIZA SAO LUIS - SHOPPING DA ILHA,"AVENIDA DANIEL DE LA TOUCHE, 987 - SEM COMPLEMENTO - SEM BAIRRO - 65.074-115 - SAO LUIS/MA",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758035,1745356496,-2.5273933,-44.2548915,n,São Luís,65010-440
145496,3768,MAGAZINE LUIZA S/A - MAGAZINE LUIZA SAO LUIS - JOAO PAULO,"AVENIDA JOAO PESSOA, 192 - SEM COMPLEMENTO - SEM BAIRRO - 65.040-000 - SAO LUIS/MA",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758034,1745356496,-2.5306721,-44.2988947,n,São Luís,65010-440
145495,3767,MAGAZINE LUIZA S/A - MAGAZINE LUIZA SAO LUIS - COHAB,"AVENIDA JERONIMO DE ALBUQUERQUE MARANHAO, 50 - SEM COMPLEMENTO - SEM BAIRRO - 65.050-175 - SAO LUIS/MA",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758034,1745356495,-2.5048580,-44.2684261,n,São Luís,65010-440
145816,4129,MAGAZINE LUIZA S/A - VENDA NOVA,"RUA PADRE PEDRO PINTO, 1295 - SEM COMPLEMENTO - SEM BAIRRO - 31.510-000 - BELO HORIZONTE/MG",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758190,1745356648,-19.8140143,-43.9619299,n,Belo Horizonte,30130-003
145692,4001,MAGAZINE LUIZA S/A - SANTA LUZIA,"AVENIDA BRASILIA, 2269 - SEM COMPLEMENTO - SEM BAIRRO - 33.105-513 - SANTA LUZIA/MG",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758130,1745356599,-19.7883992,-43.9402323,n,Belo Horizonte,30130-003
145654,3961,MAGAZINE LUIZA S/A - RIBEIRAO DAS NEVES,"AVENIDA DOS NOGUEIRAS, 80 - SEM COMPLEMENTO - SEM BAIRRO - 33.805-000 - RIBEIRAO DAS NEVES/MG",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758112,1745356581,-19.7659687,-44.0883341,n,Belo Horizonte,30130-003
145379,3648,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"RUA CURITIBA, 745 - SEM COMPLEMENTO - SEM BAIRRO - 30.170-120 - BELO HORIZONTE/MG",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757976,1745356431,-19.9194106,-43.9413510,n,Belo Horizonte,30130-003
145378,3647,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"AVENIDA CRISTIANO MACHADO, 4000 - LOJA 186 - SEM BAIRRO - 31.910-064 - BELO HORIZONTE/MG",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757976,1745356431,-19.8747179,-43.9262953,n,Belo Horizonte,30130-003
145377,3646,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"AVENIDA ABILIO MACHADO, 2072 - SEM COMPLEMENTO - SEM BAIRRO - 30.830-482 - BELO HORIZONTE/MG",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757975,1745356430,-19.8996004,-44.0048673,n,Belo Horizonte,30130-003
143467,485,E-MILE,"AVENIDA FAUSTO RIBEIRO DA SILVA, 1145 - SEM COMPLEMENTO - DISTRITO INDUSTRIAL BANDEIRINHAS - 32.654-805 - BETIM/MG",PARCEIRO,PARCEIRO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757083,1744035829,-19.9927845,-44.1816285,n,Belo Horizonte,30130-003
143392,406,CRJ SSISTEC LTDA ME,"RUA DA BELGICA, 676 - LOJA 13 - GLORIA - 32.340-003 - CONTAGEM/MG",ASSISTENCIA TECNICA,ASSISTENCIA TECNICA,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756914,1744035793,-19.9394700,-44.0482990,n,Belo Horizonte,30130-003
143381,395,MAGAZINE LUIZA S/A - CONTAGEM(ELDORADO),"AVENIDA JOAO CESAR DE OLIVEIRA, 3127 - SEM COMPLEMENTO - SEM BAIRRO - 32.340-001 - CONTAGEM/MG",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756909,1744035788,-19.9387140,-44.0487128,n,Belo Horizonte,30130-003
143380,394,MAGAZINE LUIZA S/A - CONTAGEM - ITAU SHOPPING,"AVENIDA GENERAL DAVID SARNOFF, 5160 - SEM COMPLEMENTO - SEM BAIRRO - 32.210-110 - CONTAGEM/MG",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756909,1744035787,-19.9464739,-44.0231754,n,Belo Horizonte,30130-003
143076,78,MAGAZINE LUIZA S/A - BETIM,"AVENIDA AMAZONAS, 714 - SEM COMPLEMENTO - SEM BAIRRO - 32.600-065 - BETIM/MG",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756765,1744035753,-19.96611768500084,-44.199538052553834,n,Belo Horizonte,30130-003
143053,54,ASSISTÊNCIA TÉCNICA ELETROGEL REFRIGERACAO LTDA,"AV. PRES.ANTONIO CARLOS, 2030 - SEM COMPLEMENTO - CACHOEIRINHA - 31130-122 - BELO HORIZONTE/MG",ASSISTENCIA TECNICA,ASSISTENCIA TECNICA,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756755,1744035747,-19.8945890,-43.9493823,n,Belo Horizonte,30130-003
146241,4558,RODOVIÁRIA DE BH,"PRAÇA RIO BRANCO, 100 - SEM COMPLEMENTO - CENTRO - 30110-002 - BELO HORIZONTE/MG",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO, ESPECIFICANDO SEU CEP E O QUE DESEJA DESCARTAR, VIA E-MAIL: coleta@abree.org.br OU VIA WHATSAPP +55 11 97656-2374 E +55 11 98991-4558",n,a,1706758410,1720786504,-19.9138499,-43.9421293,n,Belo Horizonte,30130-003
146846,6106,MINASCOPY NACIONAL LTDA MG,"AVENIDA CANADA,160 - SEM COMPLEMENTO - JARDIM CANADA - NOVA LIMA/MG - 34007-654",PARCEIRO,PARCEIRO,t,"EM CASO DE DUVIDA, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1728999306,1745357134,-20.0612192681153,-43.97531447517265,n,Belo Horizonte,30130-003
146850,6112,SHARK LASER  EIRELI ME,"RUA PARAOQUENA,81 - SEM COMPLEMENTO - NOVA GRANADA - BELO HORIZONTE/MG - 30431-420",PARCEIRO,PARCEIRO,t,"EM CASO DE DUVIDA, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1729000929,1745357137,-19.94669088853619, -43.96870011219437,n,Belo Horizonte,30130-003
147199,6300,SOLUCOES INTEGRADAS COMERCIO E SERVICOS DE INFORMATICA LTDA,"RUA CORONEL FULGENCIO, 50 - SAO LUCAS - 30240-340 - BELO HORIZONTE - MG",,,t,"EM CASO DE D&Uacute;VIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOG&Otilde;ES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1748349217,1748349217,-19.92758116781517,-43.9194874319185,n,Belo Horizonte,30130-003
145736,4048,MAGAZINE LUIZA S/A - SHOPP BOSQUE IPES,"AVENIDA CONSUL ASSAF TRAD, 4796 - SEM COMPLEMENTO - SEM BAIRRO - 79.062-200 - CAMPO GRANDE/MS",MAGAZINE LUIZA,VAREJO,t,SEGUIR AS ORIENTACOES DO PONTO DE RECEBIMENTO PARA OS PRODUTOS QUE NAO COUBEREM NO COLETOR,n,a,1706758152,1706758152,-20.3976897,-54.5585802,n,Campo Grande,79002-330
145730,4042,SEDE DA COLECTA -UNIVERSITARIO,"AV. GUY MARQUES, 3023 - SEM COMPLEMENTO - UNIVERSITARIO - 79.063-000 - CAMPO GRANDE/MS",PREFEITURA,MUNICIPALIDADE,t,HORARIO DE ENTREGA DE SEGUNDA A SEXTA DAS 7 AS 17:30,n,a,1706758149,1706758149,-20.5073409,-54.6037979,n,Campo Grande,79002-330
145635,3936,RECIC.LE,"RUA VERA CRUZ, 542 - SEM COMPLEMENTO - VILA MORUMBI - 79.052-380 - CAMPO GRANDE/MS",PARCEIRO,PARCEIRO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758103,1745356570,-20.5029827,-54.5878643,n,Campo Grande,79002-330
145380,3649,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"RUA 14 DE JULHO 2119 - CENTRO, 2119 - SEM COMPLEMENTO - SEM BAIRRO - 79.002-331 - CAMPO GRANDE/MS",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757977,1745356432,-20.4621564,-54.6176567,n,Campo Grande,79002-330
143527,555,HIPER CARREFOUR CAMPO GRANDE,"AVENIDA AFONSO PENA, 4909 - SEM COMPLEMENTO - SANTA FE - 79.031-903 - CAMPO GRANDE/MS",CARREFOUR,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757111,1744035859,-20.4576625,-54.5879072,n,Campo Grande,79002-330
